Round	Trial Num	TrialType	TrialOnset	ChoiceOnset	DecisionOnset	Feedback Onset	RT	Safe Bet	Low Bet	High Bet	High Bet Pos	Gamble Pos	Choice Pos	Gamble Choice	Outcome	Profit	TotalProfit	
111	33	mix	2846.5817753998563	2846.5826676003635	2854.539860099554	0	0	0	-1.5	1.23	bottom	right	NaN	NaN	Nan	0	3.12	
112	73	gain	2865.8166106995195	2865.8174636000767	2869.1816475996748	2869.187651500106	3.3641839995980263	0.4	0	0.8	bottom	right	left	safe	good	0.4	3.52	
113	87	gain	2875.856816199608	2875.8791567003354	2877.8601970002055	2879.8763597002253	1.9810402998700738	0.5	0	1.58	bottom	left	left	gamble	bad	0.0	3.52	
114	98	gain	2884.8297512000427	2884.830632899888	2889.6713156001642	2889.680522600189	4.840682700276375	0.6	0	2.16	bottom	right	left	safe	good	0.6	4.12	
115	2	mix	2898.983827199787	2898.984661899507	2902.097979400307	2904.1141309002414	3.1133175007998943	0	-0.3	0.09	top	right	right	gamble	good	0.09	4.21	
116	56	gain	2908.3741693003103	2908.3819455001503	2910.3763117995113	2910.3836436001584	1.9943662993609905	0.2	0	0.56	bottom	left	right	safe	good	0.2	4.41	
117	51	gain	2917.854838299565	2917.858841200359	2919.8046242995188	2919.811800800264	1.9457830991595984	0.2	0	0.34	bottom	left	right	safe	good	0.2	4.61	
118	129	loss	2929.983249099925	2929.9841478001326	2932.1148937996477	2934.1310698995367	2.1307459995150566	-0.4	-1.68	0	top	right	right	gamble	good	0.0	4.61	
119	48	mix	2938.2461433000863	2938.246989700012	2940.4269861998037	2940.431673999876	2.1799964997917414	0	-1.5	1.8	bottom	right	left	safe	good	0.0	4.61	
120	120	loss	2947.217030700296	2947.224429599941	2950.8550151996315	2952.8719290997833	3.6305855996906757	-0.3	-1.5	0	top	left	left	gamble	bad	-1.5	3.11	
121	96	gain	2966.5971636995673	2966.604733799584	2968.7626449996606	2970.779537100345	2.1579112000763416	0.6	0	1.68	bottom	left	left	gamble	good	1.68	4.79	
122	123	loss	2976.2488279994577	2976.249716100283	2978.8067712001503	2980.8228968996555	2.5570550998672843	-0.4	-0.8	0	bottom	right	right	gamble	bad	-0.8	3.99	
123	128	loss	2985.7298579998314	2985.73073439952	2986.5864452999085	2986.594425899908	0.855710900388658	-0.4	-1.44	0	top	right	left	safe	good	-0.4	3.59	
124	23	mix	2999.480423199944	2999.4812652999535	3001.111577300355	3003.127865199931	1.630312000401318	0	-1.1	0.33	bottom	right	right	gamble	bad	-1.1	2.49	
125	112	loss	3007.6876790998504	3007.696264100261	3009.8074332000688	3011.8235849002376	2.1111690998077393	-0.3	-0.55	0	bottom	left	left	gamble	bad	-0.55	1.94	
126	125	loss	3017.1415791995823	3017.1502508996055	3019.3020093999803	3021.3190406002104	2.1517585003748536	-0.4	-0.99	0	top	left	left	gamble	good	0.0	1.94	
127	68	gain	3039.8086772998795	3039.809555900283	3047.7878256998956	0	0	0.3	0	1.08	top	right	NaN	NaN	Nan	0	1.94	
128	130	loss	3049.8687707995996	3049.872132900171	3051.8346478994936	3053.8514396995306	1.9625149993225932	-0.4	-2	0	top	left	left	gamble	bad	-2.0	-0.06	
129	57	gain	3059.291364699602	3059.3001443995163	3061.263384799473	3061.269316500053	1.9632403999567032	0.2	0	0.63	top	left	right	safe	bad	0.2	0.14	
130	141	loss	3077.9053739001974	3077.9127813996747	3079.4717260999605	3081.486421599984	1.5589447002857924	-0.6	-1.01	0	bottom	left	left	gamble	bad	-1.01	-0.87	
131	117	loss	3086.1062040003017	3086.1070950999856	3089.3149777995422	3091.3314404999837	3.2078826995566487	-0.3	-0.95	0	top	right	right	gamble	bad	-0.95	-1.82	
132	34	mix	3095.869756899774	3095.8706296999007	3098.627136799507	3100.643443699926	2.7565070996060967	0	-1.5	1.5	bottom	right	right	gamble	good	1.5	-0.32	
133	22	mix	3114.020024999976	3114.0286676995456	3116.5003602001816	3118.517345399596	2.4716925006359816	0	-1.1	0.22	top	left	left	gamble	bad	-1.1	-1.42	
134	138	loss	3123.845129299909	3123.8461726997048	3127.0283228000626	3127.036357600242	3.1821501003578305	-0.5	-1.8	0	bottom	right	left	safe	bad	-0.5	-1.92	
135	111	loss	3134.561040800065	3134.569511500187	3136.7071386994794	3138.7232342995703	2.137627199292183	-0.3	-0.5	0	top	left	left	gamble	bad	-0.5	-2.42	
136	89	gain	3153.3484755996615	3153.356673600152	3155.7803283995017	3157.796881100163	2.423654799349606	0.5	0	2.1	top	left	left	gamble	good	2.1	-0.32	
137	16	mix	3163.0055411001667	3163.0157434996217	3165.15812729951	3167.174678599462	2.1423837998881936	0	-0.8	0.24	bottom	left	left	gamble	bad	-0.8	-1.12	
138	93	gain	3172.2022292995825	3172.203115100041	3175.586002100259	3177.603057200089	3.382887000218034	0.6	0	1.2	top	right	right	gamble	good	1.2	0.08	
139	143	loss	3193.3105892995372	3193.31143250037	3197.674811700359	3197.683558500372	4.36337919998914	-0.6	-1.2	0	top	right	left	safe	bad	-0.6	-0.52	
140	85	gain	3205.2030017003417	3205.2124268999323	3209.734657799825	3211.751114799641	4.522230899892747	0.5	0	1.24	top	left	left	gamble	good	1.24	0.72	
141	100	gain	3216.5003365995362	3216.50631029997	3219.596103100106	3221.6121817994863	3.0897928001359105	0.6	0	3	top	left	left	gamble	good	3.0	3.72	
142	92	gain	3231.973685200326	3231.9745113002136	3239.9364179996774	0	0	0.6	0	1.09	top	right	NaN	NaN	Nan	0	3.72	
143	147	loss	3242.8136791000143	3242.8227704996243	3245.1824394995347	3247.198731900193	2.3596689999103546	-0.6	-1.9	0	top	left	left	gamble	bad	-1.9	1.82	
144	29	mix	3252.1081790002063	3252.109063499607	3253.8944054003805	3253.901807899587	1.7853419007733464	0	-1.5	0.45	top	right	left	safe	bad	0.0	1.82	
145	24	mix	3271.719221400097	3271.720067700371	3274.5009634997696	3274.508737599477	2.7808957993984222	0	-1.1	0.44	bottom	right	left	safe	bad	0.0	1.82	
146	108	loss	3281.2265189001337	3281.2273500999436	3283.662064500153	3285.6789220999926	2.4347144002094865	-0.2	-0.72	0	bottom	right	right	gamble	good	0.0	1.82	
147	45	mix	3290.6825839001685	3290.6929109003395	3292.1580638997257	3294.174197900109	1.4651529993861914	0	-1.1	1.32	top	left	left	gamble	bad	-1.1	0.72	
148	38	mix	3307.4835604000837	3307.4844031995162	3315.446127999574	0	0	0	-0.5	0.6	bottom	right	NaN	NaN	Nan	0	0.72	
149	6	mix	3317.784051200375	3317.7911879001185	3319.0766385998577	3319.0847150003538	1.2854506997391582	0	-0.3	0.25	bottom	left	right	safe	good	0.0	0.72	
150	50	mix	3326.2981385001913	3326.305278699845	3327.75540249981	3329.7717150999233	1.4501237999647856	0	-1.5	3	top	left	left	gamble	good	3.0	3.72	

Start Time: 09:15:19
End Time: 10:11:01
