Round	Trial Num	TrialType	TrialOnset	ChoiceOnset	DecisionOnset	Feedback Onset	RT	Safe Bet	Low Bet	High Bet	High Bet Pos	Gamble Pos	Choice Pos	Gamble Choice	Outcome	Profit	TotalProfit	
134	31	mix	2117.0962947999997	2117.1050568	2118.3466364000005	2120.3622766999997	1.2415796000004775	0	-1.5	0.78	bottom	left	left	gamble	bad	-1.5	-1.85	
135	44	mix	2125.0980049	2125.098728	2127.8748679	2127.8820991000002	2.7761399000000893	0	-1.1	1.1	bottom	right	left	safe	good	0.0	-1.85	
136	96	gain	2150.2142866000004	2150.2218657000003	2156.8934639999998	2156.9011640999997	6.671598299999459	0.6	0	1.68	bottom	left	right	safe	bad	0.6	-1.25	
137	40	mix	2164.3994058999997	2164.4001513000003	2167.1546405999998	2167.1620358	2.7544892999994772	0	-0.5	1	top	right	left	safe	good	0.0	-1.25	
138	35	mix	2174.6561338	2174.6638648999997	2177.4492105	2179.4648583999997	2.785345600000255	0	-0.3	0.36	top	left	left	gamble	good	0.36	-0.89	
139	13	mix	2194.6063738000003	2194.6071911999998	2198.5545325000003	2200.5706843999997	3.9473413000005166	0	-0.5	0.41	bottom	right	right	gamble	good	0.41	-0.48	
140	55	gain	2205.1800304999997	2205.1869432000003	2210.7644415000004	2210.7722429000005	5.577498300000116	0.2	0	0.5	top	left	right	safe	good	0.2	-0.28	
141	12	mix	2217.5172946000002	2217.5245833999998	2219.0938677000004	2219.1012914000003	1.5692843000006178	0	-0.5	0.33	bottom	left	right	safe	good	0.0	-0.28	
142	110	loss	2236.0671713	2236.0741619	2240.1821836999998	2240.1904141000005	4.108021799999733	-0.2	-1	0	top	left	right	safe	bad	-0.2	-0.48	
143	2	mix	2247.4108687999997	2247.4116476	2250.8431898	2250.8505076	3.431542199999967	0	-0.3	0.09	top	right	left	safe	bad	0.0	-0.48	
144	136	loss	2257.6170135	2257.6235828	2261.4375280000004	2261.4452438999997	3.8139452000004894	-0.5	-1.4	0	top	left	right	safe	good	-0.5	-0.98	
145	109	loss	2277.2795238	2277.2802398000003	2280.8279376	2282.8440481	3.547697799999696	-0.2	-0.84	0	bottom	right	right	gamble	good	0.0	-0.98	
146	93	gain	2288.0454808000004	2288.0462374	2290.2055800999997	2290.2103724	2.1593426999997973	0.6	0	1.2	top	right	left	safe	bad	0.6	-0.38	
147	138	loss	2297.6228262000004	2297.6235476	2299.9510519000005	2299.9582990999997	2.327504300000328	-0.5	-1.8	0	bottom	right	left	safe	bad	-0.5	-0.88	
148	89	gain	2317.0079693	2317.0152614	2320.2731573	2320.2811393	3.2578959000002214	0.5	0	2.1	top	left	right	safe	bad	0.5	-0.38	
149	86	gain	2327.5229775999996	2327.5272133999997	2329.3683732	2329.3760051	1.8411598000002414	0.5	0	1.4	top	left	right	safe	good	0.5	0.12	
150	53	gain	2336.6743840999998	2336.6751391	2341.4958994999997	2341.5035860999997	4.8207603999999264	0.2	0	0.4	top	right	left	safe	good	0.2	0.32	

Start Time: 11:45:53
End Time: 12:25:10
